Tenth_Percentage,Twelfth_Percentage,JEE_Percentile,CUET_Score,Category,State,Family_Income,Gender,Gap_Year,CGPA,Backlogs,Extracurricular,Research_Paper,Internship,Desired_Branch,College_Tier,Admission_Chance
90.14,79.61,78.87,582.64,General,Delhi,4.95,Male,0,8.41,0,1,0,0,EE,Tier_1,0.459
91.78,92.71,84.5,590.59,General,West_Bengal,6.42,Female,0,8.34,1,0,1,0,EE,Tier_1,0.5008
86.23,82.46,71.04,733.41,OBC,Karnataka,13.63,Female,0,7.91,0,1,0,0,EE,Tier_2,0.599
92.03,92.6,93.76,693.51,OBC,Telangana,8.53,Male,0,8.01,1,1,0,1,ECE,Tier_3,0.8883
78.12,73.7,48.98,451.43,SC,Rajasthan,9.97,Male,1,5.21,0,1,0,2,Chemical,Tier_1,0.4771
75.32,72.73,48.69,585.03,SC,Kerala,14.96,Male,0,6.44,1,0,0,0,CE,Tier_1,0.487
66.31,70.41,53.11,601.55,General,West_Bengal,11.05,Female,1,9.58,0,1,0,1,ME,Tier_1,0.4974
69.51,67.24,75.23,389.5,EWS,Maharashtra,4.56,Female,0,5.36,0,1,0,3,ME,Tier_3,0.5634
82.26,72.59,63.75,562.79,General,Maharashtra,29.03,Male,0,5.59,0,0,0,1,CSE,Tier_2,0.4959
89.44,70.69,76.48,797.59,EWS,Delhi,1.61,Female,0,9.05,1,0,0,0,IT,Tier_3,0.611
70.59,64.63,64.55,680.14,General,Rajasthan,15.16,Female,2,8.18,1,1,1,0,ECE,Tier_2,0.5175
67.11,73.67,80.76,463.59,SC,West_Bengal,10.51,Male,0,7.1,0,0,0,1,CE,Tier_1,0.4874
64.06,74.92,41.37,572.01,OBC,Delhi,19.99,Male,2,6.75,1,0,0,0,Biotech,Tier_3,0.507
63.25,58.09,46.25,585.11,OBC,Rajasthan,6.13,Male,0,7.94,1,1,1,1,CE,Tier_2,0.5385
81.02,62.84,70.14,613.37,SC,Karnataka,4.97,Female,0,9.17,1,0,1,1,CSE,Tier_3,0.6765
77.49,81.66,74.25,563.54,OBC,West_Bengal,3.06,Male,1,7.1,0,1,0,0,Biotech,Tier_1,0.5207
55.37,59.31,58.03,369.5,OBC,Karnataka,3.16,Female,1,6.74,0,0,1,1,CE,Tier_3,0.5331
71.56,59.31,45.61,369.33,ST,Delhi,6.46,Male,0,7.66,0,1,0,0,CSE,Tier_3,0.4732
64.94,40.57,75.71,446.9,General,Uttar_Pradesh,3.77,Female,2,5.78,1,0,0,1,ME,Tier_2,0.4146
75.0,64.79,61.26,517.58,OBC,Kerala,4.18,Female,0,8.94,0,1,1,0,ECE,Tier_1,0.5667
77.82,70.77,60.64,563.43,SC,West_Bengal,3.16,Male,0,8.8,1,1,0,1,ME,Tier_1,0.5778
51.6,46.91,27.05,418.56,General,Karnataka,16.9,Female,0,4.61,0,0,0,1,ME,Tier_3,0.3434
77.05,79.47,59.76,701.9,General,Uttar_Pradesh,4.15,Female,0,9.03,0,0,0,0,IT,Tier_2,0.5071
76.44,67.01,45.37,536.32,General,Tamil_Nadu,10.19,Male,0,5.76,1,1,0,0,CSE,Tier_3,0.4724
69.91,69.04,81.73,552.03,General,Maharashtra,6.68,Male,1,6.7,0,1,0,1,EE,Tier_2,0.4926
88.18,99.0,53.42,544.47,SC,West_Bengal,9.75,Female,0,7.95,2,1,2,1,EE,Tier_1,0.5886
84.02,79.76,69.75,660.59,OBC,Delhi,5.99,Female,1,8.5,0,1,0,0,Biotech,Tier_3,0.7496
40.0,47.08,30.42,415.74,General,Uttar_Pradesh,13.73,Male,0,6.08,0,1,0,0,ECE,Tier_3,0.3877
86.35,79.7,61.49,637.69,OBC,Maharashtra,12.07,Male,0,7.25,0,0,0,3,CSE,Tier_3,0.7178
99.0,94.65,99.99,702.26,General,Gujarat,19.44,Male,0,8.09,2,1,2,1,Biotech,Tier_1,0.6139
64.15,69.27,74.42,302.73,EWS,Maharashtra,4.35,Male,0,5.86,1,0,0,0,Biotech,Tier_1,0.3629
89.09,74.34,99.99,709.51,SC,Karnataka,3.75,Female,1,9.17,0,1,0,0,IT,Tier_1,0.634
60.95,59.38,28.78,350.33,General,Karnataka,5.41,Female,0,5.86,2,1,2,1,ECE,Tier_1,0.3297
84.45,73.78,56.04,631.74,General,Gujarat,8.09,Female,1,7.05,0,1,0,2,Biotech,Tier_1,0.4858
94.72,84.04,99.99,587.51,ST,Kerala,11.26,Female,0,6.59,1,1,0,1,CE,Tier_2,0.7616
44.71,65.91,40.72,422.53,OBC,Delhi,4.48,Male,0,5.31,0,1,0,0,CSE,Tier_2,0.3465
82.39,82.61,60.31,622.99,OBC,Maharashtra,8.67,Male,0,7.86,0,0,0,1,IT,Tier_2,0.6485
99.0,88.66,99.99,574.78,OBC,West_Bengal,6.38,Male,0,7.1,0,1,1,1,ME,Tier_2,0.6801
76.17,83.28,68.74,517.67,OBC,Delhi,5.97,Female,0,5.48,0,0,0,1,CSE,Tier_1,0.4531
92.8,86.47,81.71,756.26,EWS,Maharashtra,7.34,Female,0,8.52,0,0,0,0,IT,Tier_2,0.6061
97.85,75.39,31.89,342.85,ST,Delhi,24.55,Female,0,6.1,2,1,0,0,IT,Tier_2,0.3156
77.46,87.53,69.23,599.91,General,Delhi,13.91,Male,0,6.28,0,0,0,2,Chemical,Tier_1,0.5165
80.33,74.98,98.29,576.73,SC,Uttar_Pradesh,17.1,Female,0,9.73,0,0,1,2,CSE,Tier_1,0.6836
76.78,55.7,61.62,676.02,ST,Tamil_Nadu,9.87,Male,0,8.28,0,1,0,1,ECE,Tier_3,0.7602
75.71,60.2,75.76,531.25,General,Karnataka,30.23,Male,0,7.65,0,1,0,0,IT,Tier_3,0.5627
99.0,98.32,68.35,701.3,ST,Karnataka,15.06,Female,0,8.9,0,1,1,1,IT,Tier_1,0.6682
96.35,74.78,68.68,633.2,OBC,Delhi,2.36,Male,1,8.69,0,1,1,0,Chemical,Tier_1,0.6178
84.07,89.64,99.99,630.92,General,Telangana,13.22,Female,1,8.67,0,1,0,0,CE,Tier_2,0.656
74.32,72.67,44.05,495.61,EWS,Tamil_Nadu,9.69,Male,1,6.52,1,1,2,0,ECE,Tier_3,0.5315
75.78,78.75,78.29,539.35,SC,Telangana,12.16,Male,0,6.53,1,1,0,0,ME,Tier_1,0.5459
56.69,57.63,77.48,518.98,General,Kerala,2.23,Male,1,6.0,0,1,0,2,ECE,Tier_1,0.4913
83.34,82.52,78.13,568.33,OBC,Uttar_Pradesh,2.29,Female,0,7.6,4,0,0,0,EE,Tier_2,0.4458
66.83,69.31,64.15,543.0,OBC,Telangana,6.85,Female,2,6.14,2,1,1,0,ME,Tier_1,0.3845
66.33,66.12,37.4,266.82,SC,Delhi,1.81,Male,0,5.45,0,1,0,2,CE,Tier_1,0.3894
65.85,57.57,76.5,664.91,General,Karnataka,12.97,Female,0,7.41,0,1,0,0,EE,Tier_2,0.5461
75.98,76.06,73.18,746.57,OBC,West_Bengal,8.32,Male,0,9.02,1,1,2,3,CSE,Tier_3,0.8155
82.07,62.91,50.87,539.83,ST,Delhi,35.1,Male,0,5.98,0,1,0,0,Chemical,Tier_1,0.4269
76.16,80.76,81.04,612.16,ST,Uttar_Pradesh,9.97,Female,2,7.08,0,1,1,1,CSE,Tier_2,0.6107
78.14,76.28,57.13,551.97,General,Telangana,12.87,Male,0,6.15,0,0,0,3,CSE,Tier_1,0.461
99.0,93.01,60.68,593.48,EWS,Kerala,11.74,Male,0,7.48,1,1,0,0,CSE,Tier_1,0.4533
99.0,68.36,74.11,619.76,General,Uttar_Pradesh,7.87,Female,1,9.03,1,0,0,1,ME,Tier_2,0.5407
70.63,60.43,54.56,549.37,SC,Rajasthan,8.12,Male,0,6.39,0,1,1,1,Biotech,Tier_1,0.51
83.38,74.32,57.55,438.17,General,Uttar_Pradesh,7.06,Male,0,6.6,0,1,0,1,IT,Tier_2,0.4978
89.26,87.87,48.22,583.2,EWS,Tamil_Nadu,1.1,Male,1,7.32,1,0,1,1,ME,Tier_2,0.5426
68.1,60.12,66.49,442.52,ST,Karnataka,18.13,Male,0,7.47,3,0,0,1,ME,Tier_2,0.5305
85.38,99.0,99.07,530.96,ST,West_Bengal,18.28,Female,0,7.29,0,0,0,1,CSE,Tier_1,0.5805
87.65,79.25,83.49,640.54,General,Karnataka,14.75,Female,0,9.3,1,1,1,0,ME,Tier_1,0.5796
60.73,54.38,34.37,401.89,SC,Rajasthan,7.93,Male,0,6.11,0,1,0,0,ECE,Tier_3,0.5291
76.28,71.9,59.56,554.22,General,Maharashtra,6.63,Male,2,8.03,1,0,2,1,CSE,Tier_2,0.4734
83.87,71.1,68.02,514.96,OBC,Rajasthan,2.98,Male,2,6.86,1,1,0,0,Chemical,Tier_2,0.4463
85.04,70.05,44.79,480.64,EWS,Uttar_Pradesh,2.71,Male,0,8.34,1,0,1,1,IT,Tier_3,0.5574
78.98,83.38,57.99,720.19,SC,Maharashtra,4.59,Female,0,9.76,0,0,1,0,Biotech,Tier_1,0.6434
69.15,72.51,43.77,611.34,OBC,Gujarat,8.69,Female,0,6.99,1,1,0,1,ME,Tier_1,0.3297
85.61,84.06,87.85,621.87,General,Uttar_Pradesh,9.96,Male,2,8.26,3,1,2,1,ME,Tier_1,0.4823
83.49,88.65,99.99,613.45,OBC,Rajasthan,4.89,Male,1,7.39,1,0,0,1,CE,Tier_2,0.6321
87.82,85.37,54.19,630.16,General,Maharashtra,2.6,Male,0,6.95,2,0,0,1,Chemical,Tier_2,0.5057
61.15,54.26,70.78,491.94,General,Delhi,4.34,Female,1,6.0,1,0,0,1,CSE,Tier_1,0.3536
92.61,90.49,70.33,770.32,EWS,Telangana,6.72,Male,0,7.84,0,0,1,1,CSE,Tier_2,0.7237
85.58,70.89,57.36,589.24,OBC,Tamil_Nadu,2.12,Male,0,6.99,0,1,0,0,EE,Tier_2,0.5628
91.31,80.09,99.99,754.87,General,Karnataka,8.55,Female,0,7.43,0,1,0,1,ME,Tier_2,0.7238
95.09,86.2,99.99,525.59,OBC,Uttar_Pradesh,26.83,Male,1,4.79,1,0,0,0,CE,Tier_1,0.4758
64.95,64.29,53.25,298.93,General,Karnataka,3.89,Female,0,7.43,2,0,2,0,Chemical,Tier_2,0.4341
76.26,59.05,86.69,772.24,General,Kerala,40.26,Male,0,9.64,0,0,0,0,Chemical,Tier_1,0.5541
77.38,66.43,80.5,590.91,ST,Delhi,4.21,Male,0,8.55,0,1,2,2,ECE,Tier_1,0.7503
40.0,47.82,25.63,162.69,General,Uttar_Pradesh,6.18,Male,0,4.07,0,1,1,0,EE,Tier_3,0.4
86.11,75.39,81.41,598.38,General,Karnataka,10.88,Female,2,6.45,0,0,0,1,ME,Tier_1,0.4682
81.45,86.02,71.6,597.22,General,Delhi,7.12,Female,0,5.3,1,0,1,1,CE,Tier_2,0.5128
84.29,89.38,99.99,545.35,SC,West_Bengal,1.9,Male,0,8.39,2,1,0,0,IT,Tier_1,0.5702
79.64,66.79,48.34,455.1,General,Maharashtra,9.03,Male,1,7.83,0,0,0,1,ECE,Tier_2,0.4321
57.75,60.9,55.05,288.36,General,Karnataka,7.86,Female,1,6.56,0,1,0,1,CSE,Tier_3,0.4651
86.22,93.01,83.45,625.15,EWS,Tamil_Nadu,5.99,Female,0,9.06,1,1,0,0,EE,Tier_1,0.5275
86.52,79.49,98.33,729.53,OBC,Tamil_Nadu,7.83,Male,1,8.54,0,1,0,1,ECE,Tier_2,0.7643
69.89,65.67,99.99,482.5,General,Telangana,10.53,Female,0,6.49,1,1,1,0,ECE,Tier_3,0.5968
85.06,86.43,83.46,438.15,ST,West_Bengal,3.63,Male,0,8.23,0,1,1,0,CSE,Tier_2,0.6797
53.82,55.48,79.78,479.4,OBC,Maharashtra,11.34,Female,1,8.18,0,0,0,2,Biotech,Tier_3,0.5537
76.65,83.82,86.91,531.88,ST,Maharashtra,4.54,Female,0,6.55,0,0,0,2,IT,Tier_1,0.5201
98.62,84.28,99.99,714.83,General,Uttar_Pradesh,25.24,Female,2,8.94,1,1,1,1,IT,Tier_3,0.7852
63.74,60.82,92.66,490.7,General,Delhi,16.98,Male,2,6.43,1,1,0,0,CE,Tier_2,0.4898
97.18,94.35,57.25,692.47,General,Delhi,3.33,Male,0,7.81,0,0,0,0,CSE,Tier_2,0.5983
99.0,90.1,83.48,591.48,OBC,Kerala,19.77,Male,1,8.0,1,1,0,0,Biotech,Tier_1,0.5646
76.22,74.22,28.62,488.55,OBC,Rajasthan,10.24,Male,1,7.56,0,1,0,0,CSE,Tier_1,0.3537
93.62,70.26,91.75,548.43,OBC,Karnataka,11.29,Female,0,8.67,0,0,1,0,EE,Tier_2,0.6881
98.03,85.79,79.22,598.58,OBC,Maharashtra,6.39,Male,0,6.56,0,0,0,1,CE,Tier_2,0.6406
78.73,82.02,59.06,664.74,OBC,Gujarat,5.62,Male,1,7.77,2,0,0,0,ECE,Tier_2,0.481
83.88,72.45,37.42,535.28,OBC,Uttar_Pradesh,5.95,Female,0,6.62,0,0,2,1,ME,Tier_1,0.5493
84.23,84.56,68.79,468.62,General,Karnataka,3.45,Male,0,7.12,0,0,2,0,CE,Tier_2,0.6325
91.68,86.32,78.42,502.53,OBC,Uttar_Pradesh,1.65,Male,0,7.54,0,0,3,0,EE,Tier_1,0.6357
79.89,74.32,71.78,643.17,ST,Telangana,4.44,Male,0,8.48,0,0,0,0,IT,Tier_1,0.517
82.46,88.58,70.56,624.37,EWS,Maharashtra,4.42,Female,0,7.93,0,0,1,1,CSE,Tier_1,0.3973
88.81,79.45,53.29,578.32,General,Rajasthan,3.09,Female,0,6.91,1,0,0,0,Chemical,Tier_3,0.5316
92.22,82.39,88.51,654.26,OBC,Telangana,11.77,Male,1,9.89,0,1,1,1,EE,Tier_3,0.8018
81.04,75.04,50.55,553.58,General,Uttar_Pradesh,8.98,Male,2,6.5,0,1,0,0,IT,Tier_2,0.3836
83.81,79.31,86.63,566.2,OBC,Kerala,4.6,Female,0,7.14,0,1,0,0,ECE,Tier_2,0.6019
99.0,95.44,81.42,523.54,OBC,Delhi,5.76,Female,1,6.2,0,1,1,0,EE,Tier_2,0.6508
78.79,63.37,53.14,695.34,ST,Rajasthan,8.83,Male,0,7.66,0,1,1,2,CE,Tier_2,0.6363
71.19,76.78,72.82,555.45,EWS,Tamil_Nadu,4.13,Male,1,6.43,0,1,1,4,ECE,Tier_2,0.5922
86.39,81.02,78.2,546.5,General,Karnataka,1.0,Male,0,7.22,0,1,1,1,CSE,Tier_1,0.4918
84.14,83.33,99.99,707.35,OBC,West_Bengal,19.24,Male,0,8.62,0,0,1,4,CE,Tier_2,0.7979
70.85,88.73,74.66,375.42,OBC,Uttar_Pradesh,6.74,Male,0,5.74,1,0,1,1,IT,Tier_3,0.638
99.0,85.21,68.31,675.8,OBC,Karnataka,9.17,Male,1,7.21,0,1,1,0,ECE,Tier_3,0.6915
71.03,59.92,99.99,571.53,SC,Karnataka,8.48,Male,0,6.25,1,1,1,2,Chemical,Tier_2,0.7417
90.99,85.24,60.78,627.28,General,Tamil_Nadu,2.33,Male,0,7.51,0,1,2,1,Chemical,Tier_2,0.6427
91.51,86.87,75.04,681.25,General,Kerala,4.26,Male,0,6.68,1,1,0,0,IT,Tier_1,0.4789
87.27,88.06,92.53,688.65,SC,Gujarat,7.31,Male,1,10.0,0,1,0,2,CSE,Tier_2,0.7956
75.91,68.83,98.26,588.63,OBC,Karnataka,6.3,Male,0,9.23,0,0,0,0,ME,Tier_1,0.6871
91.48,77.39,99.99,680.06,SC,Karnataka,2.98,Male,0,9.75,0,0,0,0,Biotech,Tier_2,0.7264
60.66,50.2,76.89,264.9,General,Telangana,9.72,Male,0,5.36,1,1,2,0,ECE,Tier_2,0.4398
92.04,73.49,83.85,604.98,General,Gujarat,11.65,Female,0,8.09,0,0,0,0,CSE,Tier_1,0.5051
86.35,77.12,91.19,659.75,General,West_Bengal,5.45,Female,0,6.87,1,0,0,1,ME,Tier_2,0.532
61.27,61.96,58.8,392.0,SC,Rajasthan,16.48,Female,0,8.37,2,1,0,1,ECE,Tier_3,0.5308
93.31,99.0,73.03,548.71,OBC,Maharashtra,11.32,Female,0,8.97,0,1,1,1,IT,Tier_2,0.6006
83.37,64.82,59.95,536.18,General,Maharashtra,10.07,Male,2,5.83,1,0,0,2,Biotech,Tier_2,0.357
82.98,80.77,99.88,682.49,General,Karnataka,4.96,Female,0,7.89,0,0,1,3,ME,Tier_3,0.7676
89.49,76.83,80.72,506.78,ST,Tamil_Nadu,6.45,Female,1,5.93,1,1,1,2,IT,Tier_1,0.5561
81.16,78.6,90.01,549.43,OBC,Rajasthan,14.39,Male,0,6.6,0,0,2,2,EE,Tier_3,0.7176
74.61,67.8,55.44,627.14,ST,Gujarat,2.32,Male,0,7.28,2,0,3,1,EE,Tier_1,0.5004
67.55,75.57,49.69,374.82,EWS,Telangana,2.44,Male,0,7.26,0,0,1,0,CSE,Tier_3,0.5072
76.1,81.5,78.14,512.59,General,Karnataka,5.33,Female,0,8.45,0,1,0,0,IT,Tier_2,0.5809
78.15,73.8,95.31,800.0,EWS,Rajasthan,7.27,Male,0,8.19,1,1,3,0,IT,Tier_1,0.6387
78.96,86.78,66.21,453.24,OBC,Kerala,6.83,Male,1,7.02,1,0,3,0,CSE,Tier_3,0.6048
74.55,78.26,87.96,550.97,SC,Delhi,11.22,Female,2,4.46,0,1,0,1,Chemical,Tier_1,0.5881
90.85,94.74,92.54,790.42,OBC,Maharashtra,8.96,Female,2,9.53,0,0,1,0,ME,Tier_2,0.7086
77.72,74.06,63.54,614.22,OBC,Telangana,7.51,Female,0,7.52,0,1,0,0,IT,Tier_1,0.5033
58.13,68.31,56.69,489.6,SC,Maharashtra,5.8,Male,0,6.05,1,1,0,1,EE,Tier_3,0.58
55.83,52.94,75.07,396.57,General,Rajasthan,14.2,Male,1,8.99,1,1,0,0,IT,Tier_3,0.4588
82.38,70.71,73.43,561.0,OBC,Karnataka,19.3,Female,0,6.11,0,1,0,0,CSE,Tier_1,0.4825
65.66,83.4,31.85,568.62,General,Karnataka,5.83,Female,0,6.78,0,0,0,1,EE,Tier_3,0.5226
76.77,65.05,69.15,543.32,General,Kerala,10.09,Male,0,8.04,0,1,0,1,ECE,Tier_2,0.5478
89.37,79.07,79.49,585.99,OBC,Karnataka,6.01,Female,0,8.62,0,1,0,1,ECE,Tier_1,0.6067
64.83,50.19,44.81,529.55,SC,Tamil_Nadu,2.81,Male,0,6.66,1,0,0,0,CSE,Tier_3,0.5049
79.25,68.71,84.37,489.21,General,Maharashtra,1.95,Male,0,8.57,0,1,1,0,CE,Tier_1,0.5377
74.76,64.38,79.19,723.83,General,Delhi,18.93,Male,0,6.84,1,0,0,0,IT,Tier_1,0.3254
93.82,80.31,85.9,739.34,EWS,Karnataka,14.01,Female,0,8.69,0,0,0,3,CSE,Tier_2,0.6532
76.84,76.18,59.34,450.52,OBC,West_Bengal,10.2,Male,0,7.15,1,0,0,0,CSE,Tier_3,0.519
77.63,78.67,64.83,480.79,SC,Maharashtra,16.42,Male,0,6.81,1,0,2,0,Biotech,Tier_1,0.5274
81.65,69.1,78.72,772.81,General,Karnataka,3.89,Male,0,8.18,1,0,0,0,CSE,Tier_1,0.4602
84.41,72.77,47.07,502.73,OBC,Karnataka,15.07,Female,0,6.27,1,1,0,0,ECE,Tier_2,0.4354
52.75,65.59,42.81,371.25,SC,Gujarat,9.76,Female,1,5.87,2,1,0,1,Chemical,Tier_2,0.4116
58.79,74.8,55.77,539.46,General,Karnataka,5.23,Female,0,5.2,0,1,0,1,ME,Tier_2,0.3592
73.52,81.51,87.42,417.5,OBC,Telangana,1.17,Male,0,6.69,0,0,0,0,ECE,Tier_2,0.5625
97.07,74.78,93.02,641.19,General,Kerala,2.35,Female,1,9.22,0,0,1,0,CSE,Tier_2,0.6342
65.88,75.63,89.03,542.05,General,Delhi,29.25,Female,0,7.6,0,0,0,0,IT,Tier_3,0.6396
64.5,79.98,25.03,330.14,OBC,Karnataka,28.45,Male,0,6.3,0,1,0,1,IT,Tier_3,0.443
80.51,62.79,68.26,457.66,OBC,Rajasthan,2.38,Male,0,5.96,0,1,0,0,ECE,Tier_3,0.5544
72.59,79.48,99.02,547.73,OBC,Delhi,1.5,Male,0,7.56,0,1,0,1,CE,Tier_3,0.8008
99.0,91.1,76.61,739.05,OBC,Gujarat,20.96,Male,0,8.31,0,1,1,0,CSE,Tier_3,0.8041
72.14,67.88,59.38,508.7,OBC,Kerala,6.93,Male,2,7.94,1,1,1,0,CSE,Tier_3,0.5347
99.0,90.15,77.88,548.17,OBC,West_Bengal,4.15,Male,0,9.42,0,0,0,2,IT,Tier_1,0.5903
80.44,79.85,99.99,690.93,General,Delhi,2.75,Female,0,7.21,1,1,0,0,Biotech,Tier_2,0.6432
73.12,80.45,53.01,549.96,General,Maharashtra,2.74,Female,1,6.65,0,1,0,0,IT,Tier_1,0.3201
83.1,87.02,70.08,469.05,General,Tamil_Nadu,20.98,Female,2,7.8,0,1,1,1,IT,Tier_2,0.5446
76.55,61.53,72.72,608.22,EWS,Delhi,9.02,Male,0,6.57,2,0,1,1,EE,Tier_1,0.4709
72.92,65.86,24.22,456.11,General,Gujarat,1.76,Male,0,6.48,0,1,0,0,CSE,Tier_3,0.4365
67.18,67.77,75.54,741.52,OBC,Tamil_Nadu,4.21,Male,0,5.69,0,0,2,1,CE,Tier_2,0.6919
63.3,76.89,48.85,518.46,OBC,West_Bengal,26.21,Male,0,6.31,0,0,0,2,EE,Tier_1,0.424
95.01,64.68,96.47,562.41,SC,Uttar_Pradesh,9.4,Male,0,9.59,0,0,1,2,IT,Tier_1,0.5852
77.81,69.58,85.94,431.95,SC,Maharashtra,2.42,Female,0,7.11,0,1,0,0,EE,Tier_2,0.6126
84.47,66.91,65.36,512.06,SC,Rajasthan,4.39,Male,0,8.29,2,1,0,0,ECE,Tier_1,0.4329
86.51,69.6,68.62,608.96,General,Gujarat,6.77,Female,0,8.53,0,1,0,0,CE,Tier_2,0.6103
91.18,91.71,99.99,573.12,General,Tamil_Nadu,15.79,Male,0,9.03,1,0,0,1,IT,Tier_1,0.5722
62.68,59.62,37.18,308.78,ST,Uttar_Pradesh,6.83,Male,1,5.74,1,0,2,0,ME,Tier_2,0.3751
59.93,43.28,48.95,597.78,ST,Maharashtra,22.24,Female,1,8.25,0,0,0,1,ME,Tier_2,0.5681
76.87,72.54,76.05,532.79,EWS,West_Bengal,9.12,Male,1,8.77,1,1,0,2,CSE,Tier_3,0.6661
75.79,89.34,74.65,587.55,ST,Kerala,1.18,Male,2,7.64,0,1,1,1,CE,Tier_3,0.7259
83.31,63.86,77.68,598.41,OBC,Rajasthan,11.33,Female,0,6.23,0,1,2,1,EE,Tier_3,0.7047
81.73,81.47,99.99,499.94,General,Maharashtra,6.39,Male,1,6.92,1,0,1,0,ECE,Tier_2,0.5372
74.38,84.61,44.46,483.23,SC,Karnataka,4.93,Female,1,7.57,0,1,0,0,IT,Tier_1,0.4525
64.64,64.85,61.97,482.21,OBC,Kerala,10.13,Female,0,5.4,1,1,0,1,Biotech,Tier_2,0.4797
77.7,89.82,69.37,729.79,General,West_Bengal,6.06,Female,0,7.62,1,0,1,0,CSE,Tier_1,0.4266
75.24,67.39,81.34,622.68,OBC,Karnataka,8.68,Female,1,7.39,0,1,0,1,EE,Tier_1,0.4846
78.24,86.34,54.44,478.89,EWS,Uttar_Pradesh,4.86,Male,0,7.05,0,1,1,0,ECE,Tier_2,0.5138
48.85,63.88,32.07,382.34,General,Delhi,4.71,Female,0,7.99,0,1,2,1,CSE,Tier_3,0.4874
73.59,71.26,84.23,422.87,OBC,Telangana,17.92,Female,1,8.23,0,0,1,2,CE,Tier_1,0.585
64.91,53.54,51.14,549.82,OBC,Karnataka,8.1,Male,0,5.16,1,1,0,1,ECE,Tier_2,0.3767
68.02,59.6,49.34,376.85,General,Delhi,10.25,Female,0,10.0,0,1,0,0,CE,Tier_1,0.4347
74.31,53.27,53.08,597.57,SC,Maharashtra,4.65,Male,1,7.39,1,1,0,1,EE,Tier_1,0.5212
78.56,79.74,73.17,560.53,SC,Maharashtra,17.31,Female,0,5.68,0,1,1,0,ME,Tier_2,0.5437
83.69,82.38,49.11,565.69,General,West_Bengal,8.71,Male,0,6.56,0,1,0,1,CSE,Tier_1,0.4308
64.02,65.45,67.05,511.02,ST,West_Bengal,5.64,Male,0,5.96,2,1,0,0,Chemical,Tier_3,0.5759
91.52,83.08,99.99,608.55,OBC,West_Bengal,20.35,Male,0,6.84,1,0,0,0,Biotech,Tier_2,0.6229
86.49,91.4,86.35,654.71,OBC,Karnataka,5.64,Male,1,8.23,0,1,2,1,ECE,Tier_3,0.7929
67.1,69.35,59.99,447.32,SC,Gujarat,8.54,Female,1,4.65,0,1,1,2,Chemical,Tier_2,0.6165
78.78,70.71,73.19,576.73,ST,Gujarat,2.82,Female,0,8.29,1,1,1,0,Chemical,Tier_1,0.5663
67.84,68.67,46.23,467.23,General,Uttar_Pradesh,4.48,Male,0,7.89,0,1,0,0,CSE,Tier_3,0.5068
71.0,86.08,62.88,457.56,OBC,West_Bengal,13.75,Male,0,6.38,1,1,0,0,ME,Tier_2,0.5076
96.84,92.76,80.49,635.1,SC,Delhi,7.1,Female,0,9.15,0,1,0,2,CSE,Tier_1,0.6899
82.9,74.91,61.93,597.66,ST,Telangana,7.95,Female,1,6.69,0,1,0,0,ME,Tier_3,0.6691
69.7,68.44,61.32,468.47,SC,Maharashtra,6.88,Male,2,5.48,1,1,1,0,ECE,Tier_3,0.5719
85.95,83.87,42.4,569.02,EWS,Gujarat,7.11,Male,0,8.02,1,0,0,2,CSE,Tier_3,0.6108
78.06,71.27,43.98,572.95,General,Tamil_Nadu,4.8,Male,0,6.68,0,0,0,0,CE,Tier_3,0.5374
93.02,81.04,67.95,740.26,OBC,Maharashtra,5.07,Male,0,7.53,0,1,1,0,CSE,Tier_2,0.5919
94.13,85.8,71.14,644.05,General,Maharashtra,5.84,Male,0,7.74,0,1,1,1,ECE,Tier_2,0.539
73.35,83.5,80.63,548.49,OBC,Kerala,5.86,Female,0,8.17,0,1,0,1,Chemical,Tier_1,0.6438
75.77,79.37,94.45,800.0,ST,Uttar_Pradesh,10.7,Male,0,9.39,1,1,0,2,EE,Tier_2,0.7938
80.8,73.28,82.41,521.4,OBC,Tamil_Nadu,10.41,Male,0,8.4,0,0,0,1,IT,Tier_3,0.6208
88.48,88.89,85.24,745.88,General,Telangana,21.2,Female,0,7.82,0,1,0,2,CSE,Tier_2,0.6424
73.17,71.29,65.17,647.52,SC,Tamil_Nadu,12.86,Male,0,7.61,0,1,0,0,CE,Tier_3,0.8002
80.47,79.09,90.29,589.77,General,Gujarat,3.64,Male,0,6.48,2,1,0,0,ECE,Tier_2,0.481
79.38,77.6,52.08,775.99,General,Telangana,4.32,Male,0,9.06,1,0,1,0,ME,Tier_1,0.5345
94.87,69.53,82.67,706.91,SC,Rajasthan,15.56,Male,1,8.37,0,1,0,1,CE,Tier_3,0.8699
84.07,54.47,70.58,588.76,ST,Maharashtra,12.53,Female,0,9.76,1,1,0,1,ECE,Tier_2,0.6329
72.05,72.24,70.84,488.39,General,Kerala,16.97,Female,0,6.17,0,1,1,1,CE,Tier_3,0.5914
78.48,68.12,84.61,649.53,OBC,West_Bengal,7.37,Male,0,6.83,1,0,1,1,CE,Tier_1,0.5471
75.39,59.66,87.49,553.55,OBC,Tamil_Nadu,6.0,Male,0,8.28,0,1,0,1,CSE,Tier_2,0.591
73.63,64.97,90.01,747.26,General,Rajasthan,9.72,Male,2,6.87,0,0,0,0,CSE,Tier_1,0.4292
84.56,86.59,56.99,674.24,OBC,Maharashtra,2.46,Female,0,8.79,1,1,0,0,CSE,Tier_2,0.5408
